HMDB_ID,NAME,SMILES,INCHIKEY,CHEMICAL_FORMULA,AVERAGE_MASS,MONO_MASS
HMDB0015669,Drotaverine,CCOC1=C(OCC)C=C(\C=C2/NCCC3=CC(OCC)=C(OCC)C=C23)C=C1,OMFNSKIUKYOYRG-MOSHPQCFSA-N,C24H31NO4,397.5072,397.225308485
HMDB0015670,Alcaftadine,CN1CCC(CC1)=C1C2=NC=C(C=O)N2CCC2=CC=CC=C12,MWTBKTRZPHJQLH-UHFFFAOYSA-N,C19H21N3O,307.3895,307.168462309
HMDB0015672,Cabazitaxel,[H][C@@](O)([C@@H](NC(=O)OC(C)(C)C)C1=CC=CC=C1)C(=O)O[C@@]1([H])C[C@@]2(O)[C@@]([H])(OC(=O)C3=CC=CC=C3)[C@]3([H])[C@@]4(CO[C@]4([H])C[C@]([H])(OC)[C@@]3(C)C(=O)[C@]([H])(OC)C(=C1C)C2(C)C)OC(C)=O,BMQGVNUXMIRLCK-OAGWZNDDSA-N,C45H57NO14,835.9324,835.377905537
HMDB0015673,Carglumic acid,NC(=O)N[C@@H](CCC(O)=O)C(O)=O,LCQLHJZYVOQKHU-VKHMYHEASA-N,C6H10N2O5,190.154,190.05897144
HMDB0015676,Difluprednate,[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,WYQPLTPSGFELIB-JTQPXKBDSA-N,C27H34F2O7,508.5515,508.227259852
HMDB0015677,Dimercaprol,OCC(S)CS,WQABCVAJNWAXTE-UHFFFAOYSA-N,C3H8OS2,124.225,124.001656258
HMDB0015678,Nepafenac,NC(=O)CC1=CC=CC(C(=O)C2=CC=CC=C2)=C1N,QEFAQIPZVLVERP-UHFFFAOYSA-N,C15H14N2O2,254.2839,254.105527702
HMDB0015679,Niclosamide,OC1=C(C=C(Cl)C=C1)C(=O)NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,C13H8Cl2N2O4,327.12,325.986112168
HMDB0015680,Nonoxynol-9,CCCCCCCCCC1=CC=C(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)C=C1,FBWNMEQMRUMQSO-UHFFFAOYSA-N,C33H60O10,616.8235,616.41864814
HMDB0015681,Plerixafor,C(N1CCCNCCNCCCNCC1)C1=CC=C(CN2CCCNCCNCCCNCC2)C=C1,YIQPUIGJQJDJOS-UHFFFAOYSA-N,C28H54N8,502.782,502.447143768
HMDB0015682,Plicamycin,CO[C@@H]([C@@H]1CC2=CC3=CC(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)=C(C)C(O)=C3C(O)=C2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1)C(=O)[C@@H](O)[C@@H](C)O,CFCUWKMKBJTWLW-BKHRDMLASA-N,C52H76O24,1085.1454,1084.47265336
HMDB0015684,Diloxanide,CN(C(=O)C(Cl)Cl)C1=CC=C(OC(=O)C2=CC=CO2)C=C1,BDYYDXJSHYEDGB-UHFFFAOYSA-N,C14H11Cl2NO4,328.147,327.006513259
HMDB0015685,Azidocillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N=[N+]=[N-])C1=CC=CC=C1)C(O)=O,ODFHGIPNGIAMDK-NJBDSQKTSA-N,C16H17N5O4S,375.402,375.100124747
HMDB0015686,Pipazethate,O=C(OCCOCCN1CCCCC1)N1C2=CC=CC=C2SC2=C1N=CC=C2,DTVJXCOMJLLMAK-UHFFFAOYSA-N,C21H25N3O3S,399.507,399.161662371
HMDB0015687,Salicylamide,NC(=O)C1=CC=CC=C1O,SKZKKFZAGNVIMN-UHFFFAOYSA-N,C7H7NO2,137.136,137.047678473
HMDB0015688,Sulfamoxole,CC1=C(C)N=C(NS(=O)(=O)C2=CC=C(N)C=C2)O1,CYFLXLSBHQBMFT-UHFFFAOYSA-N,C11H13N3O3S,267.304,267.067761987
HMDB0015689,Antazoline,C(N(CC1=CC=CC=C1)C1=CC=CC=C1)C1=NCCN1,REYFJDPCWQRWAA-UHFFFAOYSA-N,C17H19N3,265.3529,265.157897623
HMDB0015690,Chloropyramine,CN(C)CCN(CC1=CC=C(Cl)C=C1)C1=CC=CC=N1,ICKFFNBDFNZJSX-UHFFFAOYSA-N,C16H20ClN3,289.803,289.134575362
HMDB0015691,Dimethindene,CC(C1=C(CCN(C)C)CC2=CC=CC=C12)C1=CC=CC=N1,MVMQESMQSYOVGV-UHFFFAOYSA-N,C20H24N2,292.418,292.193948778
HMDB0015692,Isothipendyl,CC(CN1C2=CC=CC=C2SC2=C1N=CC=C2)N(C)C,OQJBSDFFQWMKBQ-UHFFFAOYSA-N,C16H19N3S,285.407,285.129968313
HMDB0015693,Tymazoline,CC(C)C1=C(OCC2=NCCN2)C=C(C)C=C1,QRORCRWSRPKEHR-UHFFFAOYSA-N,C14H20N2O,232.3214,232.157563272
HMDB0015694,Nandrolone decanoate,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,JKWKMORAXJQQSR-MOPIKTETSA-N,C28H44O3,428.6472,428.329045274
HMDB0015695,Roxatidine acetate,CC(=O)OCC(=O)NCCCOC1=CC=CC(CN2CCCCC2)=C1,SMTZFNFIKUPEJC-UHFFFAOYSA-N,C19H28N2O4,348.4366,348.204907394
HMDB0015696,Bopindolol,CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)(C)C)OC(=O)C1=CC=CC=C1,UUOJIACWOAYWEZ-UHFFFAOYSA-N,C23H28N2O3,380.48,380.209992772
HMDB0015697,Bupranolol,CC1=CC(OCC(O)CNC(C)(C)C)=C(Cl)C=C1,HQIRNZOQPUAHHV-UHFFFAOYSA-N,C14H22ClNO2,271.783,271.13390666
HMDB0015698,Cinitapride,CCOC1=CC(N)=C(C=C1C(=O)NC1CCN(CC2CCC=CC2)CC1)[N+]([O-])=O,ZDLBNXXKDMLZMF-UHFFFAOYSA-N,C21H30N4O4,402.4873,402.226705468
HMDB0015699,Tofisopam,CCC1C2=CC(OC)=C(OC)C=C2C(=NN=C1C)C1=CC(OC)=C(OC)C=C1,RUJBDQSFYCKFAA-UHFFFAOYSA-N,C22H26N2O4,382.4528,382.18925733
HMDB0015702,Ticagrelor,CCCSC1=NC2=C(N=NN2[C@@H]2C[C@H](OCCO)[C@@H](O)[C@H]2O)C(N[C@@H]2C[C@H]2C2=CC(F)=C(F)C=C2)=N1,OEKWJQXRCDYSHL-FNOIDJSQSA-N,C23H28F2N6O4S,522.568,522.186080514
HMDB0015704,Tafluprost,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\C(F)(F)COC1=CC=CC=C1,WSNODXPBBALQOF-VEJSHDCNSA-N,C25H34F2O5,452.5313,452.237430608
HMDB0015705,Ivacaftor,CC(C)(C)C1=CC(=C(O)C=C1NC(=O)C1=CNC2=CC=CC=C2C1=O)C(C)(C)C,PURKAOJPTOLRMP-UHFFFAOYSA-N,C24H28N2O3,392.4907,392.209992772
HMDB0028680,Alanylalanine,C[C@H](N)C(=O)N[C@@H](C)C(O)=O,DEFJQIDDEAULHB-IMJSIDKUSA-N,C6H12N2O3,160.1711,160.08479226
HMDB0028681,Alanylarginine,C[C@H](N)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,SITWEMZOJNKJCH-WDSKDSINSA-N,C9H19N5O3,245.283,245.148789492
HMDB0028691,Alanylleucine,CC(C)C[C@H](NC(=O)[C@H](C)N)C(O)=O,RDIKFPRVLJLMER-BQBZGAKWSA-N,C9H18N2O3,202.254,202.131742448
HMDB0028744,Asparaginyl-Valine,CC(C)C(NC(=O)C(N)CC(N)=O)C(O)=O,KWBQPGIYEZKDEG-UHFFFAOYSA-N,C9H17N3O4,231.249,231.121906047
HMDB0028748,Aspartyl-Asparagine,NC(CC(O)=O)C(=O)NC(CC(N)=O)C(O)=O,VGRHZPNRCLAHQA-UHFFFAOYSA-N,C8H13N3O6,247.2053,247.080435163
HMDB0028753,Aspartyl-Glycine,NC(CC(O)=O)C(=O)NCC(O)=O,JHFNSBBHKSZXKB-UHFFFAOYSA-N,C6H10N2O5,190.154,190.05897144
HMDB0028757,Aspartyl-Leucine,CC(C)CC(NC(=O)C(N)CC(O)=O)C(O)=O,ZVDPYSVOZFINEE-UHFFFAOYSA-N,C10H18N2O5,246.2603,246.121571696
HMDB0028801,Glutaminylleucine,CC(C)C[C@H](NC(=O)[C@@H](N)CCC(N)=O)C(O)=O,ARPVSMCNIDAQBO-YUMQZZPRSA-N,C11H21N3O4,259.306,259.153206168
HMDB0028805,Glutaminylproline,N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(O)=O,NJMYZEJORPYOTO-BQBZGAKWSA-N,C10H17N3O4,243.263,243.121906039
HMDB0028813,Glutamylarginine,N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,MPZWMIIOPAPAKE-BQBZGAKWSA-N,C11H21N5O5,303.319,303.154268796
HMDB0028823,Glutamylleucine,CC(C)C[C@H](NC(=O)[C@@H](N)CCC(O)=O)C(O)=O,YBAFDPFAUTYYRW-YUMQZZPRSA-N,C11H20N2O5,260.29,260.137221752
HMDB0028848,Glycyl-Phenylalanine,NCC(O)=NC(CC1=CC=CC=C1)C(O)=O,JBCLFWXMTIKCCB-UHFFFAOYSA-N,C11H14N2O3,222.2405,222.100442324
HMDB0028854,Glycylvaline,CC(C)[C@H](NC(=O)CN)C(O)=O,STKYPAFSDFAEPH-LURJTMIESA-N,C7H14N2O3,174.2,174.100442319
HMDB0028866,Hydroxyprolyl-Isoleucine,CCC(C)C(NC(=O)C1CC(O)CN1)C(O)=O,JKCPTRCNCMWJJG-UHFFFAOYSA-N,C11H20N2O4,244.2875,244.142307138
HMDB0028867,Hydroxyprolyl-Leucine,CC(C)CC(NC(=O)C1CC(O)CN1)C(O)=O,LQFJGLSIESIIOM-UHFFFAOYSA-N,C11H20N2O4,244.2875,244.142307138
HMDB0028885,Histidylglycine,N[C@@H](CC1=CNC=N1)C(=O)NCC(O)=O,LYCVKHSJGDMDLM-LURJTMIESA-N,C8H12N4O3,212.209,212.090940262
HMDB0028888,Histidylisoleucine,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CC1=CNC=N1)C(O)=O,IDXZDKMBEXLFMB-HGNGGELXSA-N,C12H20N4O3,268.317,268.15354052
HMDB0028889,Histidylleucine,CC(C)C[C@H](NC(=O)[C@@H](N)CC1=CNC=N1)C(O)=O,MMFKFJORZBJVNF-UWVGGRQHSA-N,C12H20N4O3,268.317,268.15354052
HMDB0028897,Histidyltyrosine,N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,HTOOKGDPMXSJSY-STQMWFEESA-N,C15H18N4O4,318.333,318.132805076
HMDB0028900,Isoleucyl-Alanine,CCC(C)C(N)C(=O)NC(C)C(O)=O,RCFDOSNHHZGBOY-UHFFFAOYSA-N,C9H18N2O3,202.2508,202.131742452
HMDB0028902,Isoleucyl-Asparagine,CCC(C)C(N)C(=O)NC(CC(N)=O)C(O)=O,HZYHBDVRCBDJJV-UHFFFAOYSA-N,C10H19N3O4,245.2756,245.137556111
HMDB0028906,Isoleucyl-Glutamate,CCC(C)C(N)C(=O)NC(CCC(O)=O)C(O)=O,KTGFOCFYOZQVRJ-UHFFFAOYSA-N,C11H20N2O5,260.29,260.137221752
HMDB0028907,Isoleucyl-Glycine,CCC(C)C(N)C(=O)NCC(O)=O,UCGDDTHMMVWVMV-UHFFFAOYSA-N,C8H16N2O3,188.2242,188.116092388
HMDB0028911,Isoleucyl-Leucine,CCC(C)C(N)C(=O)NC(CC(C)C)C(O)=O,JWBXCSQZLLIOCI-UHFFFAOYSA-N,C12H24N2O3,244.3306,244.178692644
HMDB0028918,Isoleucyl-Tryptophan,CCC(C)C(N)C(=O)NC(CC1=CNC2=CC=CC=C12)C(O)=O,BVRPESWOSNFUCJ-UHFFFAOYSA-N,C17H23N3O3,317.3828,317.173941617
HMDB0028925,Leucyl-Aspartate,CC(C)CC(N)C(O)=NC(CC(O)=O)C(O)=O,DVCSNHXRZUVYAM-UHFFFAOYSA-N,C10H18N2O5,246.2603,246.121571696
HMDB0028932,Leucyl-Isoleucine,CCC(C)C(NC(=O)C(N)CC(C)C)C(O)=O,AZLASBBHHSLQDB-UHFFFAOYSA-N,C12H24N2O3,244.3306,244.178692644
HMDB0028933,Leucylleucine,CC(C)C[C@H](N)C(=O)N[C@@H](CC(C)C)C(O)=O,LCPYQJIKPJDLLB-UWVGGRQHSA-N,C12H24N2O3,244.335,244.178692641
HMDB0028947,Lysylaspartic acid,NCCCC[C@H](N)C(=O)N[C@@H](CC(O)=O)C(O)=O,CIOWSLJGLSUOME-BQBZGAKWSA-N,C10H19N3O5,261.278,261.132470724
HMDB0028949,Lysylglutamine,NCCCC[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(O)=O,OAPNERBWQWUPTI-YUMQZZPRSA-N,C11H22N4O4,274.321,274.164105204
HMDB0028951,Lysylglycine,NCCCC[C@H](N)C(=O)NCC(O)=O,HGNRJCINZYHNOU-LURJTMIESA-N,C8H17N3O3,203.242,203.126991419
HMDB0028959,Lysylproline,NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(O)=O,AIXUQKMMBQJZCU-IUCAKERBSA-N,C11H21N3O3,243.307,243.158291548
HMDB0028995,Phenylalanylglycine,N[C@@H](CC1=CC=CC=C1)C(=O)NCC(O)=O,GLUBLISJVJFHQS-VIFPVBQESA-N,C11H14N2O3,222.244,222.100442319
HMDB0029001,Phenylalanylmethionine,CSCC[C@H](NC(=O)[C@@H](N)CC1=CC=CC=C1)C(O)=O,PYOHODCEOHCZBM-RYUDHWBXSA-N,C14H20N2O3S,296.39,296.119463686
HMDB0029010,Prolyl-Alanine,CC(NC(=O)C1CCCN1)C(O)=O,FELJDCNGZFDUNR-UHFFFAOYSA-N,C8H14N2O3,186.2084,186.100442324
HMDB0029011,Prolyl-Arginine,NC(=N)NCCCC(NC(=O)C1CCCN1)C(O)=O,HMNSRTLZAJHSIK-UHFFFAOYSA-N,C11H21N5O3,271.3161,271.164439563
HMDB0029026,Prolyl-Serine,OCC(NC(=O)C1CCCN1)C(O)=O,AFWBWPCXSWUCLB-UHFFFAOYSA-N,C8H14N2O4,202.2078,202.095356946
HMDB0029027,Prolyl-Threonine,CC(O)C(NC(=O)C1CCCN1)C(O)=O,GVUVRRPYYDHHGK-UHFFFAOYSA-N,C9H16N2O4,216.2343,216.11100701
HMDB0029030,Prolyl-Valine,CC(C)C(NC(=O)C1CCCN1)C(O)=O,AWJGUZSYVIVZGP-UHFFFAOYSA-N,C10H18N2O3,214.2615,214.131742452
HMDB0029042,Serylisoleucine,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CO)C(O)=O,BXLYSRPHVMCOPS-ACZMJKKPSA-N,C9H18N2O4,218.253,218.126657068
HMDB0029048,Serylserine,N[C@@H](CO)C(=O)N[C@@H](CO)C(O)=O,XZKQVQKUZMAADP-IMJSIDKUSA-N,C6H12N2O5,192.171,192.074621494
HMDB0029050,Seryltryptophan,N[C@@H](CO)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O,LZLREEUGSYITMX-JQWIXIFHSA-N,C14H17N3O4,291.307,291.121906039
HMDB0029068,Threonylphenylalanine,C[C@@H](O)[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,IQHUITKNHOKGFC-MIMYLULJSA-N,C13H18N2O4,266.297,266.126657068
HMDB0029110,Tyrosyl-Lysine,NCCCCC(NC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,AOLHUMAVONBBEZ-UHFFFAOYSA-N,C15H23N3O4,309.3608,309.168856239
HMDB0029115,Tyrosyl-Threonine,CC(O)C(NC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,MFEVVAXTBZELLL-UHFFFAOYSA-N,C13H18N2O5,282.2924,282.121571696
HMDB0029131,Valylleucine,CC(C)C[C@H](NC(=O)[C@@H](N)C(C)C)C(O)=O,XCTHZFGSVQBHBW-IUCAKERBSA-N,C11H22N2O3,230.308,230.163042576
HMDB0029140,Valylvaline,CC(C)[C@H](N)C(=O)N[C@@H](C(C)C)C(O)=O,KRNYOVHEKOBTEF-YUMQZZPRSA-N,C10H20N2O3,216.281,216.147392512
HMDB0029151,gamma-Glutamylhistidine,N[C@@H](CCC(=O)N[C@@H](CC1=CNC=N1)C(O)=O)C(O)=O,PXVCMZCJAUJLJP-YUMQZZPRSA-N,C11H16N4O5,284.272,284.112069631
HMDB0029154,gamma-Glutamyllysine,NCCCC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O,LNLLNTMHVMIMOG-YUMQZZPRSA-N,C11H21N3O5,275.305,275.148120788
HMDB0029156,Glutamylphenylalanine,N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,XMBSYZWANAQXEV-QWRGUYRKSA-N,C14H18N2O5,294.307,294.121571688
HMDB0029159,gamma-Glutamylthreonine,C[C@@H](O)[C@H](NC(=O)CC[C@H](N)C(O)=O)C(O)=O,GWNXFCYUJXASDX-ZDLURKLDSA-N,C9H16N2O6,248.235,248.100836243
HMDB0029164,(-)-epicatechin-3'-O-glucuronide,OCC1OC(OC2=CC(=CC=C2O)C2OC3=CC(O)=CC(O)=C3C[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,ZZTOVZGFHZQEAT-JUZNXHDUSA-N,C21H24O11,452.4087,452.13186161
HMDB0029165,"1,3-Diacetylpropane",CC(=O)CCCC(C)=O,VAIFYHGFLAPCON-UHFFFAOYSA-N,C7H12O2,128.169,128.083729628
HMDB0029167,2-Methyladipic acid,CC(CCCC(O)=O)C(O)=O,JZUMVFMLJGSMRF-UHFFFAOYSA-N,C7H12O4,160.1678,160.073558872
HMDB0029175,3'-O-methyl-(-)-epicatechin,COC1=CC(=CC=C1O)[C@H]1OC2=C(C[C@H]1O)C(O)=CC(O)=C2,NJHJXXLBWQXMRO-CZUORRHYSA-N,C16H16O6,304.2946,304.094688244
HMDB0029176,3'-O-Methyl-(-)-epicatechin-5-O-sulphate,COC1=C(O)C=CC(=C1)C1OC2=C(CC1O)C(=CC(O)=C2)S(O)=O,OMVRUQZBAZIVBR-UHFFFAOYSA-N,C16H16O7S,352.36,352.061674029
HMDB0029177,3'-O-Methyl-(-)-epicatechin-7-O-sulphate,COC1=CC(=CC=C1O)C1OC2=C(CC1O)C(O)=CC(OS(O)=O)=C2,HWSSTYCNIRKMBH-UHFFFAOYSA-N,C16H16O8S,368.36,368.056588649
HMDB0029179,4'-O-methyl-(-)-epicatechin,COC1=CC=C(C=C1O)[C@H]1OC2=C(C[C@H]1O)C(O)=CC(O)=C2,ZHDMPVIDHWJGTN-CZUORRHYSA-N,C16H16O6,304.2946,304.094688244
HMDB0029180,4'-O-methyl-(-)-epicatechin-3'-O-beta-glucuronide,COCC1=CC=C(C=C1O[C@@H]1OC([C@@H](O)[C@H](O)C1O)C(O)=O)C1OC2=CC(O)=CC(O)=C2C[C@@H]1O,FSEFRWXTJLHUBQ-QHZMYPFFSA-N,C23H26O12,494.4453,494.142426296
HMDB0029181,4'-O-methyl-(-)-epicatechin-5-O-beta-glucuronide,CCC1=CC=C(C=C1O)C1OC2=CC(O)=CC(O[C@@H]3OC([C@@H](O)[C@H](O)C3O)C(O)=O)=C2C[C@@H]1O,MUYXNRKLXILZTM-QHZMYPFFSA-N,C23H26O11,478.4459,478.147511674
HMDB0029182,4'-O-Methyl-(-)-epicatechin-5-O-sulphate,COC1=CC=C(C=C1O)C1OC2=C(CC1O)C(=CC(O)=C2)S(O)=O,HRNHDBYAOGNRGL-UHFFFAOYSA-N,C16H16O7S,352.36,352.061674029
HMDB0029183,4'-O-Methylepicatechin 7-O-glucuronide,COC1=C(O)C=C(C=C1)[C@H]1OC2=C(C[C@H]1O)C(O)=CC(O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)=C2,CJPIUMOCTBARLM-ZRRVXMDUSA-N,C22H24O12,480.422,480.126776213
HMDB0029184,4'-O-Methyl-(-)-epicatechin-7-O-sulphate,COC1=C(O)C=C(C=C1)C1OC2=CC(=CC(O)=C2CC1O)S(O)=O,JENKBLJXTTYNTJ-UHFFFAOYSA-N,C16H16O7S,352.36,352.061674029
HMDB0029185,"5-(3',4'-Dihydroxyphenyl)-gamma-valerolactone",OC1=C(O)C=C(C[C@H]2CCC(=O)O2)C=C1,ZNXXWTPQHVLMQT-MRVPVSSYSA-N,C11H12O4,208.213,208.073558866
HMDB0029190,"5-(3',4'-dihydroxyphenyl)-gamma-valerolactone-3'-O-glucuronide",OC1C(O)C(O)C(C(OC2=C(O)C=CC(CC3CCC(=O)O3)=C2)C1O)C(O)=O,RALBOGKBFZBDKY-UHFFFAOYSA-N,C18H22O10,398.3613,398.121296924
HMDB0029191,"5'-(3',4'-Dihydroxyphenyl)-gamma-valerolactone sulfate",OC1=CC=C(CC2CCC(=O)O2)C=C1OS(O)(=O)=O,YAXFVDUJDAQPTJ-UHFFFAOYSA-N,C11H12O7S,288.274,288.030373428
HMDB0029200,Ferulic acid 4-O-sulfate,COC1=C(OS(O)(=O)=O)C=CC(\C=C\C(O)=O)=C1,PZPATWACAAOHTJ-HWKANZROSA-N,C10H10O7S,274.247,274.014723364
HMDB0029201,Hafnium,[Hf],VBJZVLUMGGDVMO-UHFFFAOYSA-N,Hf,178.49,179.94654876
HMDB0029202,hesperetin 3'-O-sulfate,COC1=CC=C(C=C1OS(O)(=O)=O)C1CC(=O)C2=C(O1)C=C(O)C=C2O,AXWNOFHBYPBYNO-UHFFFAOYSA-N,C16H14O9S,382.342,382.035852736
HMDB0029203,hesperetin-7-O-glucuronide,COC1=CC=C(C=C1O)C1COC2=C(O)C=C(OC3OC(C(O)C(O)C3O)C(O)=O)C=C2O1,PLNORHFXCFFTRD-UHFFFAOYSA-N,C21H22O12,466.3922,466.111126168
HMDB0029205,LysoPC(26:0/0:0),[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,WSDKRPCAPHRNNZ-MGBGTMOVSA-N,C34H70NO7P,635.8959,635.488990111
HMDB0029206,LysoPC(28:0/0:0),[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,VPAMUPUPKCTFGJ-PGUFJCEWSA-N,C36H74NO7P,663.949,663.520290239
HMDB0029207,LysoPC(6:0/0:0),[H][C@@](O)(COC(=O)CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,WDNDPXJAUNUOFK-CYBMUJFWSA-N,C14H30NO7P,355.3643,355.175988831
HMDB0029209,naringenin-7-O-glucuronide,OC1C(O)C(OC2=CC(O)=C3C(=O)CC(OC3=C2)C2=CC=C(O)C=C2)OC(C1O)C(O)=O,BDCRTIDKZGEVEN-UHFFFAOYSA-N,C21H20O11,448.3769,448.100561482
HMDB0029212,Quercetin 3-O-glucuronide,OC1C(O)C(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC=C(O)C(O)=C2)OC(C1O)C(O)=O,DUBCCGAQYVUYEU-UHFFFAOYSA-N,C21H18O13,478.3598,478.074740662
HMDB0029213,Quercetin-3'-glucuronide,OC1C(O)C(OC2=C(O)C=CC(=C2)C2OC3=CC(O)=CC(O)=C3C(=O)C2O)OC(C1O)C(O)=O,HXJMVCQRRSNMPB-UHFFFAOYSA-N,C21H20O13,480.3757,480.090390726
HMDB0029214,Quercetin-4'-glucuronide,OC1C(O)C(OC2=CC=C(C=C2O)C2=C(O)C(=O)C3=C(O)C=C(O)C=C3O2)OC(C1O)C(O)=O,OUQZCILJSVDJFB-UHFFFAOYSA-N,C21H18O13,478.3598,478.074740662
HMDB0029215,Thorium,[Th],ZSLUVFAKFWKJRC-UHFFFAOYSA-N,Th,232.0381,232.03805036
HMDB0029216,SM C16:1,CCCCCCC\C=C\CCCCCCC[C@@H](O)[C@H](COP(O)(=O)OCC[N+](C)(C)C)NC(=O)CCCCCCC\C=C\CCCCCC,ZKIVREDSEABFBU-NDBDZNEVSA-O,C40H80N2O6P,716.0468,715.575399814
HMDB0029217,Tyrosine methylester,COC(=O)[C@@H](N)CC1=CC=C(O)C=C1,MWZPENIJLUWBSY-VIFPVBQESA-N,C10H13NO3,195.2151,195.089543287
HMDB0029218,Urolithin C,OC1=CC2=C(C=C1)C1=C(C=C(O)C(O)=C1)C(=O)O2,HHXMEXZVPJFAIJ-UHFFFAOYSA-N,C13H8O5,244.1996,244.037173366
HMDB0029220,LysoPC(26:1/0:0),CCCCCCCCCCCCCCCCCCCC\C=C\CCCC(=O)OC[C@@H](O)COP([O-])(=O)OCC[N+](C)(C)C,HHNUOPXCCKOIPL-VTFFUMFSSA-N,C34H68NO7P,633.88,633.473340047
HMDB0029221,LysoPC(28:1/0:0),CCCCCCCCCCCCCCCCCCCCCC\C=C\CCCC(=O)OC[C@@H](O)COP([O-])(=O)OCC[N+](C)(C)C,VCXKVGMRVJRCIV-XRKADIMJSA-N,C36H72NO7P,661.9331,661.504640175
HMDB0029222,Urolithin A-3-O-glucuronide,OC1C(O)C(OC2=CC=C3C(OC(=O)C4=CC(O)=CC=C34)=C2)OC(C1O)C(O)=O,KXBXNRJGUDTJQS-UHFFFAOYSA-N,C19H16O10,404.3243,404.074346732
HMDB0029223,alpha-Methylphenylalanine,CC(N)(CC1=CC=CC=C1)C(O)=O,HYOWVAAEQCNGLE-UHFFFAOYSA-N,C10H13NO2,179.2157,179.094628665
HMDB0029226,5'-(3'-Methoxy-4'-hydroxyphenyl)-gamma-valerolactone,COC1=C(O)C=CC(CC2CCC(=O)O2)=C1,GCIFEQYZDROELP-UHFFFAOYSA-N,C12H14O4,222.2372,222.089208936
HMDB0029228,4-Methyl-epicatechin,CC1[C@@H](O)[C@H](OC2=CC(O)=CC(O)=C12)C1=CC=C(O)C(O)=C1,NLCHNUHNZBPKDF-WLZLGPGOSA-N,C16H16O6,304.2946,304.094688244
HMDB0029231,3-Methyl-epicatechin,C[C@@]1(O)CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC=C(O)C(O)=C1,BBDWMQGDVLQOSW-HZPDHXFCSA-N,C16H16O6,304.2946,304.094688244
HMDB0029234,N-[4'-hydroxy-(E)-cinnamoyl]-L-aspartic acid,OC(=O)CC(NC(=O)\C=C\C1=CC=C(O)C=C1)C(O)=O,FKBRNPNAUOXZMQ-ZZXKWVIFSA-N,C13H13NO6,279.2454,279.074287153
HMDB0029273,"2,6-Dimethoxybenzoic acid",COC1=CC=CC(OC)=C1C(O)=O,MBIZFBDREVRUHY-UHFFFAOYSA-N,C9H10O4,182.1733,182.057908808
HMDB0029304,"3,4-DHPEA-EA",COC(=O)C1=CO[C@@H](O)\C(=C/C)[C@@H]1CC(=O)OCCC1=CC=C(O)C(O)=C1,BIWKXNFEOZXNLX-SQOYHTLWSA-N,C19H22O8,378.3732,378.13146768
HMDB0029306,4-Ethylphenol,CCC1=CC=C(O)C=C1,HXDOZKJGKXYMEW-UHFFFAOYSA-N,C8H10O,122.1644,122.073164942
